time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,city
1637748000,2021-11-24 05:00,-2.0,28.5,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,312,NW,1026.0,30.29,0.0,0.0,51,4,-4.3,24.3,-4.3,24.3,-2.0,28.5,-10.7,12.8,0,0,0,0,10.0,6.0,5.5,8.9,Montreal
1637751600,2021-11-24 06:00,-2.0,28.4,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.4,5.4,304,NW,1026.0,30.31,0.0,0.0,51,2,-4.0,24.8,-4.0,24.8,-2.0,28.4,-10.8,12.6,0,0,0,0,10.0,6.0,4.9,7.9,Montreal
1637755200,2021-11-24 07:00,-1.9,28.6,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.1,4.9,288,WNW,1027.0,30.32,0.0,0.0,51,5,-3.7,25.4,-3.7,25.4,-1.9,28.6,-10.8,12.6,0,0,0,0,10.0,6.0,4.4,7.1,Montreal
1637758800,2021-11-24 08:00,-1.8,28.8,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.8,4.4,272,W,1028.0,30.34,0.0,0.0,50,8,-3.3,26.0,-3.3,26.0,-1.8,28.8,-10.7,12.7,0,0,0,0,10.0,6.0,3.9,6.2,Montreal
1637762400,2021-11-24 09:00,-1.7,28.9,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,4.0,256,WSW,1028.0,30.36,0.0,0.0,50,11,-3.0,26.6,-3.0,26.6,-1.7,28.9,-10.7,12.7,0,0,0,0,10.0,6.0,3.4,5.4,Montreal
1637766000,2021-11-24 10:00,-0.8,30.5,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.3,5.3,245,WSW,1028.0,30.35,0.0,0.0,47,10,-2.6,27.4,-2.6,27.4,-0.8,30.5,-10.6,12.9,0,0,0,0,10.0,6.0,4.1,6.6,Montreal
1637769600,2021-11-24 11:00,0.0,32.1,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.1,6.6,235,SW,1028.0,30.35,0.0,0.0,45,8,-2.1,28.2,-2.1,28.2,0.0,32.1,-10.5,13.1,0,0,0,0,10.0,6.0,4.8,7.8,Montreal
1637773200,2021-11-24 12:00,0.9,33.6,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.9,7.9,225,SW,1028.0,30.35,0.0,0.0,42,6,-1.7,28.9,-1.7,28.9,0.9,33.6,-10.4,13.3,0,0,0,0,10.0,6.0,5.6,9.0,Montreal
1637776800,2021-11-24 13:00,1.3,34.3,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.8,7.8,226,SW,1027.0,30.33,0.0,0.0,41,10,-1.2,29.8,-1.2,29.8,1.3,34.3,-10.4,13.3,0,0,0,0,10.0,6.0,5.6,9.0,Montreal
1637780400,2021-11-24 14:00,1.6,34.9,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.8,7.7,228,SW,1027.0,30.32,0.0,0.0,40,14,-0.8,30.6,-0.8,30.6,1.6,34.9,-10.4,13.3,0,0,0,0,10.0,6.0,5.6,9.0,Montreal
1637784000,2021-11-24 15:00,2.0,35.6,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,7.6,229,SW,1026.0,30.31,0.0,0.0,39,18,-0.3,31.5,-0.3,31.5,2.0,35.6,-10.4,13.3,0,0,0,0,10.0,6.0,5.6,9.0,Montreal
1637787600,2021-11-24 16:00,1.7,35.1,1,"{'text': 'Sol', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.6,7.4,204,SSW,1026.0,30.3,0.0,0.0,42,13,-0.6,30.9,-0.6,30.9,1.7,35.1,-9.8,14.3,0,0,0,0,10.0,6.0,5.8,9.4,Montreal
1637791200,2021-11-24 17:00,1.4,34.5,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.5,7.3,179,S,1026.0,30.3,0.0,0.0,45,8,-0.9,30.4,-0.9,30.4,1.4,34.5,-9.3,15.3,0,0,0,0,10.0,6.0,6.0,9.7,Montreal
1637794800,2021-11-24 18:00,1.1,34.0,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.5,7.2,154,SSE,1026.0,30.29,0.0,0.0,48,4,-1.2,29.8,-1.2,29.8,1.1,34.0,-8.7,16.3,0,0,0,0,10.0,6.0,6.3,10.1,Montreal
1637798400,2021-11-24 19:00,0.4,32.8,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,7.6,151,SSE,1026.0,30.28,0.0,0.0,50,5,-2.1,28.2,-2.1,28.2,0.4,32.8,-8.8,16.2,0,0,0,0,10.0,6.0,7.2,11.6,Montreal
1637802000,2021-11-24 20:00,-0.2,31.6,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.9,7.9,148,SSE,1025.0,30.28,0.0,0.0,52,6,-3.0,26.6,-3.0,26.6,-0.2,31.6,-8.8,16.1,0,0,0,0,10.0,6.0,8.2,13.2,Montreal
1637805600,2021-11-24 21:00,-0.9,30.4,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.1,8.3,145,SE,1025.0,30.27,0.0,0.0,55,7,-3.9,25.0,-3.9,25.0,-0.9,30.4,-8.9,16.0,0,0,0,0,10.0,6.0,9.2,14.8,Montreal
1637809200,2021-11-24 22:00,-0.8,30.6,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.0,8.0,149,SSE,1025.0,30.26,0.0,0.0,56,8,-3.7,25.4,-3.7,25.4,-0.8,30.6,-8.4,16.9,0,0,0,0,10.0,6.0,9.1,14.6,Montreal
1637812800,2021-11-24 23:00,-0.6,30.9,0,"{'text': 'Céu limpo', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.8,7.8,152,SSE,1024.0,30.24,0.0,0.0,58,8,-3.4,25.8,-3.4,25.8,-0.6,30.9,-7.8,17.9,0,0,0,0,10.0,6.0,9.0,14.5,Montreal
1637816400,2021-11-25 00:00,-0.5,31.1,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,7.6,156,SSE,1024.0,30.23,0.0,0.0,60,9,-3.2,26.2,-3.2,26.2,-0.5,31.1,-7.3,18.9,0,0,0,0,10.0,6.0,8.9,14.4,Montreal
1637820000,2021-11-25 01:00,-0.4,31.2,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.4,7.1,152,SSE,1023.0,30.22,0.0,0.0,60,12,-2.9,26.7,-2.9,26.7,-0.4,31.2,-7.1,19.2,0,0,0,0,10.0,6.0,8.4,13.4,Montreal
1637823600,2021-11-25 02:00,-0.4,31.3,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.1,6.6,149,SSE,1023.0,30.2,0.0,0.0,61,15,-2.7,27.2,-2.7,27.2,-0.4,31.3,-7.0,19.5,0,0,0,0,10.0,6.0,7.8,12.5,Montreal
1637827200,2021-11-25 03:00,-0.3,31.5,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,145,SE,1022.0,30.18,0.0,0.0,61,18,-2.4,27.7,-2.4,27.7,-0.3,31.5,-6.8,19.8,0,0,0,0,10.0,6.0,7.2,11.5,Montreal
1637830800,2021-11-25 04:00,-0.3,31.5,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.4,5.5,148,SSE,1022.0,30.17,0.0,0.0,62,21,-2.1,28.2,-2.1,28.2,-0.3,31.5,-6.6,20.2,0,0,0,0,10.0,6.0,6.5,10.4,Montreal
1637834400,2021-11-25 05:00,-0.3,31.5,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.1,4.9,151,SSE,1021.0,30.16,0.0,0.0,64,24,-1.9,28.6,-1.9,28.6,-0.3,31.5,-6.3,20.6,0,1,0,0,10.0,6.0,5.8,9.4,Montreal
1637838000,2021-11-25 06:00,-0.3,31.5,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.7,4.3,155,SSE,1021.0,30.15,0.0,0.0,65,27,-1.6,29.1,-1.6,29.1,-0.3,31.5,-6.1,21.0,0,0,0,0,10.0,6.0,5.1,8.3,Montreal
1637841600,2021-11-25 07:00,0.1,32.2,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.6,4.2,148,SSE,1021.0,30.14,0.0,0.0,64,41,-1.1,30.1,-1.1,30.1,0.1,32.2,-5.8,21.5,0,1,0,0,10.0,6.0,4.8,7.8,Montreal
1637845200,2021-11-25 08:00,0.5,32.9,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",2.5,4.1,141,SE,1020.0,30.12,0.0,0.0,64,55,-0.5,31.0,-0.5,31.0,0.5,32.9,-5.6,22.0,0,2,0,0,10.0,6.0,4.5,7.3,Montreal
1637848800,2021-11-25 09:00,0.9,33.6,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",2.5,4.0,134,SE,1020.0,30.11,0.0,0.0,63,69,0.0,32.0,0.0,32.0,0.9,33.6,-5.3,22.5,0,0,0,0,10.0,6.0,4.3,6.8,Montreal
1637852400,2021-11-25 10:00,1.2,34.2,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",1.9,3.0,207,SSW,1019.0,30.09,0.0,0.0,62,79,0.6,33.1,0.6,33.1,1.2,34.2,-5.1,22.8,0,2,0,0,10.0,6.0,3.2,5.2,Montreal
1637856000,2021-11-25 11:00,1.6,34.8,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",1.3,2.0,280,W,1018.0,30.07,0.0,0.0,62,90,1.3,34.3,1.3,34.3,1.6,34.8,-5.0,23.1,0,3,0,0,10.0,6.0,2.2,3.5,Montreal
1637859600,2021-11-25 12:00,1.9,35.4,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",0.7,1.1,354,N,1017.0,30.04,0.0,0.0,61,100,1.9,35.4,1.9,35.4,1.9,35.4,-4.8,23.4,0,0,0,0,10.0,6.0,1.1,1.8,Montreal
1637863200,2021-11-25 13:00,2.2,35.9,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",0.9,1.4,248,WSW,1017.0,30.02,0.0,0.0,60,88,2.2,35.9,2.2,35.9,2.2,35.9,-4.7,23.5,0,3,0,0,10.0,6.0,1.4,2.3,Montreal
1637866800,2021-11-25 14:00,2.4,36.4,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",1.1,1.8,142,SE,1016.0,30.0,0.0,0.0,59,76,2.4,36.4,2.4,36.4,2.4,36.4,-4.7,23.6,0,2,0,0,10.0,6.0,1.7,2.8,Montreal
1637870400,2021-11-25 15:00,2.7,36.9,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",1.3,2.2,36,NE,1015.0,29.98,0.0,0.0,59,64,2.7,36.9,2.7,36.9,2.7,36.9,-4.6,23.7,0,0,0,0,10.0,6.0,2.0,3.2,Montreal
1637874000,2021-11-25 16:00,2.6,36.6,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",1.9,3.0,60,ENE,1015.0,29.97,0.0,0.0,60,70,2.2,36.0,2.2,36.0,2.6,36.6,-4.3,24.2,0,2,0,0,10.0,6.0,2.9,4.7,Montreal
1637877600,2021-11-25 17:00,2.4,36.4,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",2.4,3.8,83,E,1014.0,29.95,0.0,0.0,62,76,1.7,35.1,1.7,35.1,2.4,36.4,-4.1,24.7,0,2,0,0,10.0,6.0,3.8,6.1,Montreal
1637881200,2021-11-25 18:00,2.3,36.1,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",2.9,4.7,107,ESE,1014.0,29.94,0.0,0.0,64,82,1.2,34.2,1.2,34.2,2.3,36.1,-3.8,25.2,0,0,0,0,10.0,6.0,4.7,7.6,Montreal
1637884800,2021-11-25 19:00,2.3,36.1,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",2.9,4.7,104,ESE,1013.0,29.91,0.0,0.0,65,85,1.2,34.2,1.2,34.2,2.3,36.1,-3.6,25.6,0,2,0,0,10.0,6.0,4.8,7.7,Montreal
1637888400,2021-11-25 20:00,2.3,36.1,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",2.9,4.7,102,ESE,1012.0,29.88,0.0,0.0,66,88,1.2,34.2,1.2,34.2,2.3,36.1,-3.3,26.0,0,3,0,0,10.0,6.0,4.8,7.8,Montreal
1637892000,2021-11-25 21:00,2.3,36.1,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",2.9,4.7,100,E,1011.0,29.86,0.0,0.0,67,91,1.2,34.2,1.2,34.2,2.3,36.1,-3.1,26.4,0,0,0,0,10.0,6.0,4.9,7.9,Montreal
1637895600,2021-11-25 22:00,2.1,35.7,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",2.7,4.3,83,E,1010.0,29.83,0.0,0.0,71,94,1.1,34.0,1.1,34.0,2.1,35.7,-2.7,27.2,0,3,0,0,10.0,6.0,4.5,7.2,Montreal
1637899200,2021-11-25 23:00,1.8,35.3,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",2.5,4.0,66,ENE,1009.0,29.8,0.03,0.0,74,97,1.0,33.8,1.0,33.8,1.8,35.3,-2.2,28.0,0,21,0,0,10.0,6.0,4.0,6.5,Montreal
1637362800,2021-11-20 00:00,9.7,49.5,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",6.0,9.7,248,WSW,1028.0,30.36,0.0,0.0,96,24,8.3,46.9,8.3,46.9,9.7,49.5,9.1,48.4,0,0,0,0,2.0,1.0,11.9,19.1,Amsterdam
1637366400,2021-11-20 01:00,9.6,49.2,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",6.0,9.6,246,WSW,1028.0,30.35,0.0,0.0,96,20,8.2,46.7,8.2,46.7,9.6,49.2,9.0,48.1,0,10,0,0,2.0,1.0,11.9,19.1,Amsterdam
1637370000,2021-11-20 02:00,9.4,49.0,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",5.9,9.5,243,WSW,1028.0,30.35,0.0,0.0,96,16,8.0,46.5,8.0,46.5,9.4,49.0,8.8,47.9,0,10,0,0,2.0,1.0,11.9,19.1,Amsterdam
1637373600,2021-11-20 03:00,9.3,48.7,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",5.8,9.4,240,WSW,1027.0,30.34,0.0,0.0,96,12,7.9,46.2,7.9,46.2,9.3,48.7,8.7,47.7,0,0,0,0,2.0,1.0,11.9,19.1,Amsterdam
1637377200,2021-11-20 04:00,9.2,48.5,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",6.0,9.6,239,WSW,1027.0,30.33,0.0,0.0,96,11,7.7,45.9,7.7,45.9,9.2,48.5,8.5,47.4,0,10,0,0,2.0,1.0,12.2,19.6,Amsterdam
1637380800,2021-11-20 05:00,9.0,48.3,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",6.1,9.8,237,WSW,1027.0,30.31,0.0,0.0,96,11,7.5,45.5,7.5,45.5,9.0,48.3,8.4,47.1,0,10,0,0,2.0,1.0,12.5,20.0,Amsterdam
1637384400,2021-11-20 06:00,8.9,48.0,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",6.3,10.1,236,WSW,1026.0,30.3,0.0,0.0,96,11,7.3,45.1,7.3,45.1,8.9,48.0,8.2,46.8,0,0,0,0,2.0,1.0,12.8,20.5,Amsterdam
1637388000,2021-11-20 07:00,8.9,48.1,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",6.4,10.3,237,WSW,1026.0,30.3,0.0,0.0,96,15,7.3,45.1,7.3,45.1,8.9,48.1,8.2,46.8,0,10,0,0,2.0,1.0,12.7,20.4,Amsterdam
1637391600,2021-11-20 08:00,9.0,48.1,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",6.6,10.6,237,WSW,1026.0,30.29,0.0,0.0,96,19,7.3,45.1,7.3,45.1,9.0,48.1,8.3,46.9,0,10,0,0,2.0,1.0,12.6,20.3,Amsterdam
1637395200,2021-11-20 09:00,9.0,48.2,1,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/day/143.png', 'code': 1030}",6.7,10.8,238,WSW,1026.0,30.28,0.0,0.0,96,24,7.3,45.1,7.3,45.1,9.0,48.2,8.3,46.9,0,0,0,0,2.0,1.0,12.5,20.2,Amsterdam
1637398800,2021-11-20 10:00,10.1,50.2,1,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/day/143.png', 'code': 1030}",7.7,12.4,243,WSW,1025.0,30.27,0.0,0.0,89,17,8.5,47.2,8.5,47.2,10.1,50.2,8.3,47.0,0,10,0,0,4.7,2.0,12.5,20.0,Amsterdam
1637402400,2021-11-20 11:00,11.3,52.3,1,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.6,13.9,249,WSW,1024.0,30.25,0.0,0.0,83,9,9.6,49.3,9.6,49.3,11.3,52.3,8.4,47.1,0,0,0,0,7.3,4.0,12.4,19.9,Amsterdam
1637406000,2021-11-20 12:00,12.4,54.3,1,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.6,15.5,254,WSW,1024.0,30.23,0.0,0.0,77,2,10.8,51.4,10.8,51.4,12.4,54.3,8.4,47.1,0,0,0,0,10.0,6.0,12.3,19.8,Amsterdam
1637409600,2021-11-20 13:00,12.5,54.6,1,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.9,16.0,254,WSW,1023.0,30.2,0.0,0.0,76,9,10.9,51.7,10.9,51.7,12.5,54.6,8.5,47.4,0,0,0,0,10.0,6.0,12.2,19.7,Amsterdam
1637413200,2021-11-20 14:00,12.7,54.8,1,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.2,16.4,254,WSW,1022.0,30.17,0.0,0.0,76,15,11.1,51.9,11.1,51.9,12.7,54.8,8.7,47.6,0,0,0,0,10.0,6.0,12.2,19.6,Amsterdam
1637416800,2021-11-20 15:00,12.8,55.0,1,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.5,16.9,254,WSW,1021.0,30.14,0.0,0.0,76,21,11.2,52.2,11.2,52.2,12.8,55.0,8.8,47.8,0,0,0,0,10.0,6.0,12.1,19.4,Amsterdam
1637420400,2021-11-20 16:00,11.8,53.2,1,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.4,16.7,257,WSW,1020.0,30.12,0.0,0.0,80,38,10.0,49.9,10.0,49.9,11.8,53.2,8.5,47.3,0,0,0,0,10.0,6.0,13.5,21.7,Amsterdam
1637424000,2021-11-20 17:00,10.8,51.4,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",10.2,16.4,261,W,1019.0,30.1,0.0,0.0,84,55,8.7,47.7,8.7,47.7,10.8,51.4,8.2,46.8,0,2,0,0,10.0,6.0,14.9,24.0,Amsterdam
1637427600,2021-11-20 18:00,9.8,49.6,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",10.1,16.2,265,W,1019.0,30.09,0.0,0.0,88,72,7.5,45.5,7.5,45.5,9.8,49.6,7.9,46.2,0,0,0,0,10.0,6.0,16.3,26.3,Amsterdam
1637431200,2021-11-20 19:00,10.1,50.2,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",10.3,16.6,268,W,1018.0,30.07,0.0,0.0,84,81,7.9,46.2,7.9,46.2,10.1,50.2,7.6,45.7,0,2,0,0,10.0,6.0,16.1,25.9,Amsterdam
1637434800,2021-11-20 20:00,10.5,50.8,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",10.5,16.9,271,W,1018.0,30.05,0.0,0.0,81,91,8.3,46.9,8.3,46.9,10.5,50.8,7.4,45.3,0,3,0,0,10.0,6.0,15.9,25.6,Amsterdam
1637438400,2021-11-20 21:00,10.8,51.4,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",10.7,17.3,275,W,1017.0,30.03,0.0,0.0,78,100,8.7,47.7,8.7,47.7,10.8,51.4,7.1,44.8,0,0,0,0,10.0,6.0,15.7,25.2,Amsterdam
1637442000,2021-11-20 22:00,10.5,50.9,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",9.9,16.0,273,W,1016.0,30.01,0.0,0.0,79,96,8.5,47.2,8.5,47.2,10.5,50.9,7.1,44.7,0,3,0,0,10.0,6.0,14.9,24.0,Amsterdam
1637445600,2021-11-20 23:00,10.2,50.4,0,"{'text': 'Neblina', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",9.1,14.6,272,W,1015.0,29.98,0.0,0.0,81,92,8.2,46.8,8.2,46.8,10.2,50.4,7.0,44.7,0,3,0,0,10.0,6.0,14.2,22.8,Amsterdam
1637449200,2021-11-21 00:00,9.9,49.8,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.3,13.3,270,W,1015.0,29.96,0.0,0.0,82,88,8.0,46.4,8.0,46.4,9.9,49.8,7.0,44.6,0,0,0,0,10.0,6.0,13.4,21.6,Amsterdam
1637452800,2021-11-21 01:00,10.0,49.9,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.4,13.4,276,W,1014.0,29.94,0.0,0.0,84,92,8.1,46.5,8.1,46.5,10.0,49.9,7.3,45.1,0,3,0,0,10.0,6.0,13.2,21.2,Amsterdam
1637456400,2021-11-21 02:00,10.0,50.1,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.4,13.6,282,WNW,1013.0,29.91,0.03,0.0,85,96,8.1,46.6,8.1,46.6,10.0,50.1,7.6,45.7,0,21,0,0,10.0,6.0,13.0,20.9,Amsterdam
1637460000,2021-11-21 03:00,10.1,50.2,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.5,13.7,289,WNW,1012.0,29.89,0.04,0.0,86,100,8.2,46.8,8.2,46.8,10.1,50.2,7.9,46.2,0,0,0,0,10.0,6.0,12.8,20.5,Amsterdam
1637463600,2021-11-21 04:00,9.8,49.6,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.4,13.4,295,WNW,1012.0,29.88,0.02,0.0,83,96,7.9,46.2,7.9,46.2,9.8,49.6,7.0,44.6,0,21,0,0,10.0,6.0,12.7,20.4,Amsterdam
1637467200,2021-11-21 05:00,9.5,49.1,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.2,13.2,301,WNW,1011.0,29.87,0.03,0.0,79,93,7.5,45.6,7.5,45.6,9.5,49.1,6.1,43.0,0,21,0,0,10.0,6.0,12.6,20.3,Amsterdam
1637470800,2021-11-21 06:00,9.2,48.6,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.1,13.0,307,NW,1011.0,29.85,0.04,0.0,76,89,7.2,45.0,7.2,45.0,9.2,48.6,5.2,41.4,0,0,0,0,10.0,6.0,12.5,20.2,Amsterdam
1637474400,2021-11-21 07:00,8.5,47.4,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",7.2,11.6,305,NW,1011.0,29.85,0.02,0.0,76,69,6.6,43.9,6.6,43.9,8.5,47.4,4.6,40.3,0,21,0,0,10.0,6.0,11.7,18.8,Amsterdam
1637478000,2021-11-21 08:00,7.9,46.2,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.4,10.3,304,NW,1011.0,29.85,0.0,0.0,76,48,6.1,42.9,6.1,42.9,7.9,46.2,4.0,39.2,0,1,0,0,10.0,6.0,10.9,17.5,Amsterdam
1637481600,2021-11-21 09:00,7.2,45.0,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",5.6,9.0,303,WNW,1011.0,29.85,0.0,0.0,76,27,5.5,41.9,5.5,41.9,7.2,45.0,3.4,38.1,0,0,0,0,10.0,6.0,10.1,16.2,Amsterdam
